index,LOCATION,TIME,PIB,Actifs,Emplois,Chomage,ID_country,Conso_share,Invest_share,Export_share,Labor_prod
31,AUS,2002-Q4,0.34383617728858645,0.11706281945939771,0.1496056875604889,6.143857301678731,1.0,0.5833628955665824,0.266472377536499,0.19740655033248958,-0.0008210059883868581
32,AUS,2003-Q1,0.3459525807484359,0.12814277114105532,0.16190312533921805,6.07152965957199,1.0,0.5855219464397374,0.26507546044598224,0.19326686854296504,-0.009066624786360222
33,AUS,2003-Q2,0.3514916082016884,0.12562952121243592,0.1596839441054847,6.04161040373032,1.0,0.5838976810648736,0.26054896625996565,0.17381035596379463,0.0060186566608724235
34,AUS,2003-Q3,0.37226834585748836,0.12640558784008718,0.1621858126817508,5.9037820441315,1.0,0.5794070832875541,0.2634483515099945,0.16984324874187923,0.01310117279768619
35,AUS,2003-Q4,0.39595817709088876,0.13101791960225087,0.1694883878683033,5.69866893542408,1.0,0.5804629731886024,0.2705526532499566,0.168708629311622,0.010852122687451171
36,AUS,2004-Q1,0.40578427815111506,0.1327503209452101,0.1732938506322729,5.53650813419752,1.0,0.5828732658115195,0.2680864972266022,0.1664523291325131,0.0037656348537975504
37,AUS,2004-Q2,0.41540131868359903,0.1371527016833948,0.17918553275520457,5.4297037517234195,1.0,0.5796433670943918,0.26661515191099955,0.18081662006759686,0.0018088328540919463
38,AUS,2004-Q3,0.42494347398189924,0.14198454294617202,0.18345774845225712,5.48865873309862,1.0,0.5796039036625792,0.26538298992169795,0.1814130141245131,0.003102562078513671
39,AUS,2004-Q4,0.435954222179023,0.1510980649634191,0.19746122068258035,5.1274598360162695,1.0,0.5799798440626565,0.2727445368218566,0.17890847478971797,-0.004065771525647577
40,AUS,2005-Q1,0.4475153512461673,0.16323523002071158,0.21061997279728342,5.08569270527029,1.0,0.5705924378952232,0.2684340176950674,0.18005801624259563,-0.0029099920397595014
41,AUS,2005-Q2,0.45491695434865165,0.1727611921362269,0.22106294150700462,5.04455807405062,1.0,0.5727243594329402,0.2773765434039642,0.19089489270747043,-0.0034888531579753135
42,AUS,2005-Q3,0.4702463854606678,0.1795516721049234,0.229045373615592,4.974023640008331,1.0,0.5660368394567183,0.27818736274695194,0.19024610661254393,0.00396516686661208
43,AUS,2005-Q4,0.48352711018086564,0.18329254843393358,0.23226272168501855,5.0264710321021,1.0,0.5608547676164307,0.28207343516261235,0.19686491711175977,0.006378097690351581
44,AUS,2006-Q1,0.48673657927461705,0.1881772831783997,0.23755411604207247,5.01077401240276,1.0,0.5673411054134231,0.27768511222528364,0.19959842873807965,-0.0021237865202632378
45,AUS,2006-Q2,0.4900043189645634,0.19549263831547525,0.2472926840316408,4.84910807664843,1.0,0.574978925312688,0.276055151830996,0.2080476189525901,-0.005642889137654095
46,AUS,2006-Q3,0.5111555351917516,0.20731283536842707,0.261331643964896,4.72019310365989,1.0,0.5684040663386898,0.2738766622738948,0.2068227064684931,0.002902921194174013
47,AUS,2006-Q4,0.5299014840886859,0.21105101307055715,0.2674429752227627,4.55407611962672,1.0,0.5642005106357466,0.2691200509416714,0.20349875311174953,0.00749528824493062
48,AUS,2007-Q1,0.5531174866097079,0.21837934292810668,0.2754627310013582,4.52786366446807,1.0,0.5660372926796443,0.2740652380256933,0.19984999364723408,0.008753275313713615
49,AUS,2007-Q2,0.5631835816292611,0.22688809681524455,0.2873803547967498,4.30410262085596,1.0,0.5689987445282462,0.28051451511942477,0.19749954122445082,-0.0028400753767705567
50,AUS,2007-Q3,0.5801509449366984,0.23660310521112313,0.29769747078781617,4.29502365996092,1.0,0.5718357147489671,0.2781033881673683,0.19443959514544085,0.002813781207819943
51,AUS,2007-Q4,0.587684833396222,0.246240366557168,0.30661637462056057,4.38243560074642,1.0,0.5726237572934672,0.2812329173100112,0.19285999622139766,-0.0020928595724285515
52,AUS,2008-Q1,0.6047992886233899,0.25257405107784164,0.3179406648091336,4.04141337670486,1.0,0.5667384770749581,0.28520362805310956,0.2010999159448752,0.002092279080656567
53,AUS,2008-Q2,0.6081154996424007,0.2627466167688293,0.32612074555011467,4.223657046736189,1.0,0.5533273177192737,0.28524407548363223,0.21968719857467547,-0.004123230288346491
54,AUS,2008-Q3,0.6197782886145086,0.2702896053784635,0.33411721716283843,4.2182783011654905,1.0,0.5388210658412589,0.2808590953799884,0.2365693998041041,0.0012144197249117639
55,AUS,2008-Q4,0.6111381671928877,0.2751698703128823,0.3360068170055531,4.44970632139636,1.0,0.5414718079939855,0.2806034961955183,0.2536301465607426,-0.006763780698618049
56,AUS,2009-Q1,0.6286575126595993,0.28642108065261773,0.3363680137300252,5.2597953255308605,1.0,0.5476530666298369,0.2721064388392743,0.23670220189982683,0.01054487930868575
57,AUS,2009-Q2,0.6388825644582987,0.29078715973771996,0.33482815061700005,5.68905093467378,1.0,0.5653860605553966,0.27236627591422197,0.19456083920319947,0.007411521993308412
58,AUS,2009-Q3,0.643093724866182,0.29256314261450134,0.33625933049991,5.71765461292198,1.0,0.5690684163850764,0.2708812772167003,0.18828773138764185,0.0014946274221490086
59,AUS,2009-Q4,0.655091823852069,0.2976757055081401,0.3435766310364302,5.574854608112579,1.0,0.5679203986984647,0.2782577257076617,0.18541313815191615,0.0018145877203679106
60,AUS,2010-Q1,0.6640676633458164,0.30246916052985096,0.3521934455180122,5.31901395380053,1.0,0.5615720163284409,0.27205368253205364,0.19612552960155819,-0.0009843479227900076
61,AUS,2010-Q2,0.674718243533593,0.3067099692764427,0.3571889879081227,5.27763836086757,1.0,0.5513871033572136,0.26204190219661266,0.22042009074447985,0.0026923419976210283
62,AUS,2010-Q3,0.685648277857229,0.3158466239011193,0.3683994233307708,5.15837058488717,1.0,0.5492059606875502,0.26297824195032515,0.21820986783643545,-0.0017208265045169924
63,AUS,2010-Q4,0.7018802180267614,0.3266096912927359,0.38054605977059824,5.09280675604787,1.0,0.5466719350800693,0.2591949025001105,0.21253099520557,0.000746062355091226
