"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","LF","Labour force","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","0","Units",,,12439405.0893179,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","0","Units",,,12474870.8204537,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","0","Units",,,12546521.7882026,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","0","Units",,,12637320.2837925,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","0","Units",,,12662118.7557347,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","0","Units",,,12683664.0184747,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","0","Units",,,12697913.4662216,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","0","Units",,,12748854.5410691,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","0","Units",,,12816429.0523412,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","0","Units",,,12931169.3982625,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","0","Units",,,13035799.787565,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","0","Units",,,13126465.0135647,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2018-Q1","Q1-2018","PER","Persons","0","Units",,,13208753.3684734,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2018-Q2","Q2-2018","PER","Persons","0","Units",,,13260740.0833209,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2018-Q3","Q3-2018","PER","Persons","0","Units",,,13309550.3877847,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2018-Q4","Q4-2018","PER","Persons","0","Units",,,13374217.35545,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2019-Q1","Q1-2019","PER","Persons","0","Units",,,13447410.0213751,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2019-Q2","Q2-2019","PER","Persons","0","Units",,,13533473.4455119,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2019-Q3","Q3-2019","PER","Persons","0","Units",,,13614674.286185,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2019-Q4","Q4-2019","PER","Persons","0","Units",,,13696362.3319021,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2020-Q1","Q1-2020","PER","Persons","0","Units",,,13757995.9623956,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1995-Q1","Q1-1995","PER","Persons","0","Units",,,8077377.21144745,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1995-Q2","Q2-1995","PER","Persons","0","Units",,,8188264.72401213,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1995-Q3","Q3-1995","PER","Persons","0","Units",,,8222506.28779321,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1995-Q4","Q4-1995","PER","Persons","0","Units",,,8267100.2890472,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1996-Q1","Q1-1996","PER","Persons","0","Units",,,8280915.60724393,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1996-Q2","Q2-1996","PER","Persons","0","Units",,,8291803.7432874,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1996-Q3","Q3-1996","PER","Persons","0","Units",,,8315855.74966025,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1996-Q4","Q4-1996","PER","Persons","0","Units",,,8306985.49337508,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1997-Q1","Q1-1997","PER","Persons","0","Units",,,8348343.03880743,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1997-Q2","Q2-1997","PER","Persons","0","Units",,,8342981.66247956,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1997-Q3","Q3-1997","PER","Persons","0","Units",,,8354366.52701913,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1997-Q4","Q4-1997","PER","Persons","0","Units",,,8420939.73242721,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1998-Q1","Q1-1998","PER","Persons","0","Units",,,8459466.63509883,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1998-Q2","Q2-1998","PER","Persons","0","Units",,,8502301.48694097,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1998-Q3","Q3-1998","PER","Persons","0","Units",,,8537541.33240204,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1998-Q4","Q4-1998","PER","Persons","0","Units",,,8570386.8750915,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1999-Q1","Q1-1999","PER","Persons","0","Units",,,8607292.23115579,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1999-Q2","Q2-1999","PER","Persons","0","Units",,,8638514.20350788,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1999-Q3","Q3-1999","PER","Persons","0","Units",,,8681241.49448765,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","1999-Q4","Q4-1999","PER","Persons","0","Units",,,8763410.32224869,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2000-Q1","Q1-2000","PER","Persons","0","Units",,,8791806.64381223,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2000-Q2","Q2-2000","PER","Persons","0","Units",,,8888030.57652948,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2000-Q3","Q3-2000","PER","Persons","0","Units",,,8985562.61390683,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2000-Q4","Q4-2000","PER","Persons","0","Units",,,8941530.01558476,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2001-Q1","Q1-2001","PER","Persons","0","Units",,,8957888.88085885,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2001-Q2","Q2-2001","PER","Persons","0","Units",,,9015492.93637109,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2001-Q3","Q3-2001","PER","Persons","0","Units",,,9030628.3595858,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2001-Q4","Q4-2001","PER","Persons","0","Units",,,9056048.30905093,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2002-Q1","Q1-2002","PER","Persons","0","Units",,,9124615.67092657,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2002-Q2","Q2-2002","PER","Persons","0","Units",,,9143615.92113953,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2002-Q3","Q3-2002","PER","Persons","0","Units",,,9207034.52314909,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2002-Q4","Q4-2002","PER","Persons","0","Units",,,9285798.78285147,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","0","Units",,,9385129.82652457,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2003-Q2","Q2-2003","PER","Persons","0","Units",,,9367204.66259914,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2003-Q3","Q3-2003","PER","Persons","0","Units",,,9387413.19882311,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2003-Q4","Q4-2003","PER","Persons","0","Units",,,9446398.85321985,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2004-Q1","Q1-2004","PER","Persons","0","Units",,,9477137.01142855,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2004-Q2","Q2-2004","PER","Persons","0","Units",,,9524726.35034541,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","0","Units",,,9559234.64805917,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","0","Units",,,9672345.97553352,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","0","Units",,,9778634.17999591,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","0","Units",,,9862985.97747167,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","0","Units",,,9927463.0926775,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2005-Q4","Q4-2005","PER","Persons","0","Units",,,9953450.82665478,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2006-Q1","Q1-2006","PER","Persons","0","Units",,,9996191.41485123,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2006-Q2","Q2-2006","PER","Persons","0","Units",,,10074853.5020023,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2006-Q3","Q3-2006","PER","Persons","0","Units",,,10188251.4770396,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2006-Q4","Q4-2006","PER","Persons","0","Units",,,10237615.0048735,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","0","Units",,,10302393.5974409,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","0","Units",,,10398656.7403004,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","0","Units",,,10481991.9778945,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","0","Units",,,10554033.3284642,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","0","Units",,,10645503.8919692,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","0","Units",,,10711577.4897342,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","0","Units",,,10776168.0073108,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","0","Units",,,10791431.0180191,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","0","Units",,,10794348.5402102,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","0","Units",,,10781910.4849923,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","0","Units",,,10793470.664764,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","0","Units",,,10852575.261367,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","0","Units",,,10922176.5222958,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","0","Units",,,10962527.4025565,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","0","Units",,,11053078.3181698,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","0","Units",,,11151191.2825446,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","0","Units",,,11183101.7133318,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","0","Units",,,11191539.6232521,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","0","Units",,,11225957.3146728,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","0","Units",,,11254666.02671,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","0","Units",,,11285388.3396994,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","0","Units",,,11344504.103691,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","0","Units",,,11370469.2604818,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","0","Units",,,11402847.8473278,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","0","Units",,,11433128.2492367,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","0","Units",,,11466936.0065618,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","0","Units",,,11471877.9961275,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","0","Units",,,11454894.4844407,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","0","Units",,,11489227.7983316,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","0","Units",,,11528164.7884766,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","0","Units",,,11566328.3300518,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","0","Units",,,11576925.7815068,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","0","Units",,,11678061.228491,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","0","Units",,,11720371.1387497,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","0","Units",,,11766471.6899899,,
"AUS","Australia","ET","Total employment (labour force survey basis)","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","0","Units",,,11900168.4016028,,
