"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1995-Q3","Q3-1995","CHF","Swiss Franc","0","Units",,,234278250109.102,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1995-Q4","Q4-1995","CHF","Swiss Franc","0","Units",,,234786030460.37,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1996-Q1","Q1-1996","CHF","Swiss Franc","0","Units",,,238224019424.264,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1996-Q2","Q2-1996","CHF","Swiss Franc","0","Units",,,238440722738.995,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1996-Q3","Q3-1996","CHF","Swiss Franc","0","Units",,,237821491426.944,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1996-Q4","Q4-1996","CHF","Swiss Franc","0","Units",,,239720648557.945,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1997-Q1","Q1-1997","CHF","Swiss Franc","0","Units",,,241515420093.939,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1997-Q2","Q2-1997","CHF","Swiss Franc","0","Units",,,243262933926.35,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1997-Q3","Q3-1997","CHF","Swiss Franc","0","Units",,,245023452658.28,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1997-Q4","Q4-1997","CHF","Swiss Franc","0","Units",,,247782979432.618,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1998-Q1","Q1-1998","CHF","Swiss Franc","0","Units",,,248235570095.508,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1998-Q2","Q2-1998","CHF","Swiss Franc","0","Units",,,250274198759.167,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1998-Q3","Q3-1998","CHF","Swiss Franc","0","Units",,,250487994520.399,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1998-Q4","Q4-1998","CHF","Swiss Franc","0","Units",,,251993934172.332,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1999-Q1","Q1-1999","CHF","Swiss Franc","0","Units",,,253165122292.007,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1999-Q2","Q2-1999","CHF","Swiss Franc","0","Units",,,254729827122.627,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1999-Q3","Q3-1999","CHF","Swiss Franc","0","Units",,,256951701513.419,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","1999-Q4","Q4-1999","CHF","Swiss Franc","0","Units",,,259363979137.206,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2000-Q1","Q1-2000","CHF","Swiss Franc","0","Units",,,261235893075.137,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2000-Q2","Q2-2000","CHF","Swiss Franc","0","Units",,,263379845820.075,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2000-Q3","Q3-2000","CHF","Swiss Franc","0","Units",,,266371026855.805,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2000-Q4","Q4-2000","CHF","Swiss Franc","0","Units",,,267532537446.686,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2001-Q1","Q1-2001","CHF","Swiss Franc","0","Units",,,269599497138.012,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2001-Q2","Q2-2001","CHF","Swiss Franc","0","Units",,,272380702696.166,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2001-Q3","Q3-2001","CHF","Swiss Franc","0","Units",,,272601414632.94,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2001-Q4","Q4-2001","CHF","Swiss Franc","0","Units",,,272107617624.514,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2002-Q1","Q1-2002","CHF","Swiss Franc","0","Units",,,272014270200.905,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2002-Q2","Q2-2002","CHF","Swiss Franc","0","Units",,,271479735136.832,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2002-Q3","Q3-2002","CHF","Swiss Franc","0","Units",,,271747895736.312,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2002-Q4","Q4-2002","CHF","Swiss Franc","0","Units",,,272086388021.971,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2003-Q1","Q1-2003","CHF","Swiss Franc","0","Units",,,273752865707.852,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2003-Q2","Q2-2003","CHF","Swiss Franc","0","Units",,,274950431381.528,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2003-Q3","Q3-2003","CHF","Swiss Franc","0","Units",,,276525894052.284,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2003-Q4","Q4-2003","CHF","Swiss Franc","0","Units",,,277679095020.765,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2004-Q1","Q1-2004","CHF","Swiss Franc","0","Units",,,279744221312.81,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2004-Q2","Q2-2004","CHF","Swiss Franc","0","Units",,,281608157693.66,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2004-Q3","Q3-2004","CHF","Swiss Franc","0","Units",,,282355712646.877,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2004-Q4","Q4-2004","CHF","Swiss Franc","0","Units",,,283951696605.903,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2005-Q1","Q1-2005","CHF","Swiss Franc","0","Units",,,286398397747.292,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2005-Q2","Q2-2005","CHF","Swiss Franc","0","Units",,,288475569208.815,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2005-Q3","Q3-2005","CHF","Swiss Franc","0","Units",,,290710609405.442,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2005-Q4","Q4-2005","CHF","Swiss Franc","0","Units",,,292739272208.702,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2006-Q1","Q1-2006","CHF","Swiss Franc","0","Units",,,294167848145.221,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2006-Q2","Q2-2006","CHF","Swiss Franc","0","Units",,,296537986659.657,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2006-Q3","Q3-2006","CHF","Swiss Franc","0","Units",,,298772326008.285,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2006-Q4","Q4-2006","CHF","Swiss Franc","0","Units",,,299812081897.972,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2007-Q1","Q1-2007","CHF","Swiss Franc","0","Units",,,303075417203.229,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2007-Q2","Q2-2007","CHF","Swiss Franc","0","Units",,,306751602542.298,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2007-Q3","Q3-2007","CHF","Swiss Franc","0","Units",,,309597319540.998,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2007-Q4","Q4-2007","CHF","Swiss Franc","0","Units",,,314015729867.752,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2008-Q1","Q1-2008","CHF","Swiss Franc","0","Units",,,316225145093.351,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2008-Q2","Q2-2008","CHF","Swiss Franc","0","Units",,,319208513769.987,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2008-Q3","Q3-2008","CHF","Swiss Franc","0","Units",,,320210463560.408,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2008-Q4","Q4-2008","CHF","Swiss Franc","0","Units",,,318835334047.476,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2009-Q1","Q1-2009","CHF","Swiss Franc","0","Units",,,319174445201.331,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2009-Q2","Q2-2009","CHF","Swiss Franc","0","Units",,,319869501336.44,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2009-Q3","Q3-2009","CHF","Swiss Franc","0","Units",,,321571564095.432,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2009-Q4","Q4-2009","CHF","Swiss Franc","0","Units",,,323110171578.794,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2010-Q1","Q1-2010","CHF","Swiss Franc","0","Units",,,325926204384.062,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2010-Q2","Q2-2010","CHF","Swiss Franc","0","Units",,,326626620719.731,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2010-Q3","Q3-2010","CHF","Swiss Franc","0","Units",,,328736842234.107,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2010-Q4","Q4-2010","CHF","Swiss Franc","0","Units",,,330202882358.123,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2011-Q1","Q1-2011","CHF","Swiss Franc","0","Units",,,329731839800.011,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2011-Q2","Q2-2011","CHF","Swiss Franc","0","Units",,,330164721548.504,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2011-Q3","Q3-2011","CHF","Swiss Franc","0","Units",,,329377450211.682,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2011-Q4","Q4-2011","CHF","Swiss Franc","0","Units",,,331722840079.865,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2012-Q1","Q1-2012","CHF","Swiss Franc","0","Units",,,334257560941.069,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2012-Q2","Q2-2012","CHF","Swiss Franc","0","Units",,,333640508817.511,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2012-Q3","Q3-2012","CHF","Swiss Franc","0","Units",,,333904140049.708,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2012-Q4","Q4-2012","CHF","Swiss Franc","0","Units",,,335311728336.405,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2013-Q1","Q1-2013","CHF","Swiss Franc","0","Units",,,338189188207.005,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2013-Q2","Q2-2013","CHF","Swiss Franc","0","Units",,,339804641362.962,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2013-Q3","Q3-2013","CHF","Swiss Franc","0","Units",,,342831828988.4,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2013-Q4","Q4-2013","CHF","Swiss Franc","0","Units",,,344093418287.867,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2014-Q1","Q1-2014","CHF","Swiss Franc","0","Units",,,343490260823.318,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2014-Q2","Q2-2014","CHF","Swiss Franc","0","Units",,,344234499175.822,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2014-Q3","Q3-2014","CHF","Swiss Franc","0","Units",,,345631464406.205,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2014-Q4","Q4-2014","CHF","Swiss Franc","0","Units",,,346925425149.052,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2015-Q1","Q1-2015","CHF","Swiss Franc","0","Units",,,346820962078.273,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2015-Q2","Q2-2015","CHF","Swiss Franc","0","Units",,,348351124411.335,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2015-Q3","Q3-2015","CHF","Swiss Franc","0","Units",,,349786643439.63,,
"CHE","Switzerland","CP","Private final consumption expenditure, nominal value, GDP expenditure approach","Q","Quarterly","2015-Q4","Q4-2015","CHF","Swiss Franc","0","Units",,,349953968932.43,,
